Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
39.0,34.0,0.5,7.0,partly cloudy,1029.33,8.0,Winter,9.5,coastal,Sunny
27.0,61.0,18.5,93.0,partly cloudy,1007.73,0.0,Winter,4.5,coastal,Rainy
12.0,72.0,7.0,35.0,overcast,1008.54,1.0,Spring,,coastal,Cloudy
-1.0,73.0,11.0,71.0,overcast,,1.0,Winter,2.5,inland,Snowy
,99.0,7.5,85.0,,992.33,0.0,Winter,2.0,coastal,Rainy
41.0,34.0,9.5,3.0,,1015.17,8.0,Autumn,8.0,inland,Sunny
22.0,24.0,6.0,0.0,clear,,6.0,Autumn,5.5,mountain,Sunny
19.0,99.0,12.5,57.0,overcast,994.3,,Summer,4.0,coastal,Rainy
-2.0,85.0,8.5,55.0,overcast,999.3,,Winter,1.5,mountain,Snowy
36.0,35.0,4.5,,clear,1010.94,7.0,Autumn,7.0,coastal,Sunny
31.0,59.0,8.5,73.0,overcast,914.79,6.0,Spring,12.5,mountain,Rainy
-8.0,82.0,6.5,53.0,overcast,987.08,0.0,Winter,2.5,,Snowy
17.0,60.0,11.0,12.0,partly cloudy,1007.55,3.0,Winter,6.0,coastal,Cloudy
34.0,53.0,0.0,0.0,clear,1019.78,5.0,Spring,9.5,,Sunny
27.0,37.0,8.5,14.0,clear,1021.89,9.0,Autumn,5.5,,Sunny
16.0,92.0,25.5,80.0,overcast,1016.66,7.0,Autumn,2.5,,Rainy
,35.0,7.0,2.0,partly cloudy,1028.81,8.0,Autumn,9.5,coastal,Sunny
20.0,67.0,7.0,13.0,partly cloudy,1014.38,,Winter,,,Sunny
,76.0,5.5,77.0,overcast,980.24,7.0,Winter,4.0,mountain,Snowy
6.0,28.0,0.5,11.0,cloudy,1194.69,14.0,Spring,17.5,mountain,Sunny
23.0,62.0,,42.0,,1014.2,1.0,Winter,6.0,inland,Cloudy
23.0,80.0,6.0,54.0,overcast,1015.46,1.0,Winter,2.0,mountain,Rainy
34.0,51.0,1.5,35.0,partly cloudy,1005.67,1.0,Summer,7.0,mountain,Cloudy
,33.0,1.5,13.0,partly cloudy,1010.66,6.0,Autumn,9.0,inland,Sunny
44.0,34.0,1.5,18.0,clear,,,Spring,,mountain,Sunny
-8.0,84.0,3.0,58.0,partly cloudy,989.47,0.0,Winter,3.5,mountain,Snowy
30.0,33.0,8.5,16.0,clear,1010.6,11.0,Autumn,8.0,mountain,
11.0,63.0,7.0,13.0,,1009.2,4.0,Winter,8.0,inland,Cloudy
33.0,93.0,18.5,93.0,overcast,1013.71,2.0,,,mountain,Rainy
-9.0,82.0,,85.0,overcast,995.61,0.0,Winter,3.5,inland,Snowy
19.0,56.0,3.0,22.0,partly cloudy,1008.09,2.0,Summer,8.0,coastal,Cloudy
15.0,69.0,7.5,,overcast,929.31,10.0,Spring,,inland,Rainy
20.0,75.0,5.0,11.0,partly cloudy,,2.0,,,coastal,Cloudy
,42.0,4.0,6.0,partly cloudy,1023.9,11.0,,9.0,mountain,Sunny
4.0,92.0,19.0,80.0,overcast,985.07,1.0,Winter,,inland,Snowy
27.0,97.0,5.5,70.0,partly cloudy,1014.68,2.0,,1.5,inland,Rainy
5.0,24.0,4.5,,,1129.82,11.0,Winter,7.0,coastal,Cloudy
28.0,101.0,8.0,95.0,clear,1019.07,11.0,Autumn,1.0,inland,Sunny
-10.0,89.0,12.5,90.0,overcast,995.44,1.0,Winter,3.5,mountain,Snowy
-1.0,77.0,6.0,81.0,partly cloudy,992.52,,Winter,,inland,Snowy
15.0,76.0,15.0,77.0,overcast,999.71,1.0,Autumn,3.0,coastal,Rainy
21.0,61.0,15.5,58.0,overcast,1016.19,3.0,Autumn,1.0,coastal,Rainy
32.0,95.0,5.5,102.0,partly cloudy,1018.34,11.0,Autumn,,inland,Cloudy
42.0,56.0,5.0,2.0,clear,1028.09,10.0,Summer,8.0,coastal,Sunny
25.0,47.0,4.0,1.0,clear,1013.16,6.0,Winter,5.5,mountain,Sunny
9.0,88.0,19.0,88.0,overcast,1001.62,1.0,Autumn,1.0,coastal,Rainy
15.0,,7.5,49.0,partly cloudy,1015.58,,Summer,7.0,coastal,Cloudy
-5.0,,13.0,85.0,partly cloudy,,0.0,Winter,3.5,inland,Snowy
12.0,79.0,4.0,16.0,overcast,1005.44,2.0,Autumn,5.0,coastal,Cloudy
-12.0,32.0,13.5,45.0,overcast,926.47,,Summer,13.0,inland,Sunny
36.0,,8.0,17.0,partly cloudy,1028.35,5.0,Summer,5.5,mountain,Sunny
27.0,68.0,7.0,61.0,partly cloudy,,2.0,Summer,2.5,mountain,Rainy
,75.0,3.0,17.0,overcast,1019.39,,Summer,8.5,mountain,Cloudy
57.0,,28.0,107.0,overcast,1016.29,8.0,Autumn,1.0,coastal,Rainy
2.0,68.0,8.0,92.0,overcast,994.14,0.0,Winter,3.5,inland,Snowy
-8.0,72.0,7.0,77.0,overcast,990.53,0.0,Winter,3.0,inland,Snowy
37.0,60.0,3.0,27.0,partly cloudy,989.8,1.0,Winter,7.0,inland,Cloudy
22.0,28.0,1.5,13.0,clear,1022.9,8.0,Autumn,8.0,inland,Sunny
23.0,75.0,,11.0,partly cloudy,1012.14,4.0,Winter,8.0,coastal,Cloudy
49.0,73.0,1.5,101.0,,1017.37,1.0,Summer,7.5,mountain,Sunny
-10.0,62.0,14.0,58.0,partly cloudy,989.05,1.0,Winter,3.5,inland,Snowy
15.0,74.0,18.0,90.0,partly cloudy,,2.0,Winter,5.0,mountain,Rainy
-10.0,91.0,12.0,71.0,partly cloudy,999.57,1.0,Winter,2.0,inland,Snowy
,46.0,6.0,18.0,partly cloudy,1012.17,10.0,Summer,6.5,mountain,Sunny
33.0,94.0,13.5,67.0,overcast,997.77,3.0,Spring,4.5,coastal,Rainy
24.0,70.0,2.5,12.0,partly cloudy,1014.71,2.0,,8.5,coastal,Cloudy
-6.0,74.0,0.0,55.0,overcast,991.0,1.0,Winter,3.0,inland,Snowy
4.0,109.0,16.0,93.0,overcast,988.15,12.0,Winter,3.5,,Snowy
-4.0,,,91.0,partly cloudy,986.49,1.0,Winter,3.0,mountain,Snowy
33.0,77.0,12.0,65.0,partly cloudy,997.76,1.0,Autumn,4.5,coastal,Rainy
14.0,80.0,18.0,75.0,overcast,1016.31,,Winter,1.5,,Rainy
15.0,68.0,3.5,57.0,overcast,,9.0,Summer,18.0,mountain,Sunny
10.0,63.0,,74.0,overcast,1015.72,,Summer,2.5,inland,Rainy
17.0,62.0,,85.0,partly cloudy,991.8,1.0,Spring,2.5,mountain,Rainy
42.0,63.0,,15.0,clear,1012.89,7.0,Autumn,9.0,coastal,Sunny
-3.0,78.0,15.5,,overcast,996.07,1.0,Winter,3.5,,Snowy
28.0,60.0,15.0,51.0,overcast,1004.04,2.0,Winter,,mountain,Rainy
26.0,82.0,17.5,87.0,overcast,,0.0,,4.0,coastal,Rainy
-3.0,84.0,21.0,89.0,partly cloudy,986.73,9.0,Winter,2.5,,Snowy
30.0,,13.5,40.0,overcast,1002.37,3.0,Summer,7.0,coastal,Cloudy
-14.0,105.0,30.5,74.0,overcast,981.24,2.0,Winter,1.5,mountain,Snowy
-1.0,79.0,0.5,60.0,overcast,990.46,1.0,Winter,3.5,mountain,
,51.0,3.0,16.0,clear,1014.27,7.0,Spring,7.0,mountain,Sunny
42.0,34.0,0.5,7.0,clear,1024.73,6.0,Winter,6.5,inland,Sunny
36.0,107.0,15.5,101.0,overcast,,,Spring,3.0,inland,Cloudy
21.0,65.0,19.0,55.0,partly cloudy,1013.7,0.0,,4.0,mountain,Rainy
-3.0,90.0,,81.0,partly cloudy,983.76,13.0,,0.5,inland,Snowy
28.0,68.0,,4.0,clear,1017.01,,Spring,9.5,mountain,Sunny
34.0,92.0,18.0,51.0,partly cloudy,1010.67,3.0,Autumn,3.0,coastal,Rainy
-2.0,77.0,16.0,89.0,overcast,997.1,,Winter,4.0,mountain,Snowy
-1.0,95.0,18.5,70.0,overcast,993.38,1.0,Winter,,inland,Snowy
10.0,62.0,12.5,91.0,overcast,,,Autumn,,inland,
,,,,overcast,1012.9,3.0,Autumn,7.0,mountain,Cloudy
27.0,84.0,15.5,53.0,overcast,1019.1,0.0,Spring,3.5,coastal,Rainy
28.0,,1.5,25.0,overcast,1009.14,,Spring,7.0,mountain,Cloudy
2.0,72.0,13.0,68.0,,985.39,0.0,Winter,4.5,,Snowy
26.0,74.0,12.5,86.0,overcast,1006.27,3.0,Summer,1.5,coastal,Rainy
17.0,86.0,5.5,80.0,overcast,1016.08,0.0,Winter,,mountain,Rainy
28.0,87.0,18.0,90.0,partly cloudy,995.48,,Summer,1.5,inland,Rainy
34.0,69.0,4.0,10.0,overcast,1015.61,2.0,Autumn,,coastal,Cloudy
26.0,20.0,3.5,,clear,1025.91,8.0,Autumn,9.0,inland,Sunny
60.0,81.0,11.0,102.0,clear,1018.32,7.0,Autumn,12.0,coastal,Sunny
18.0,37.0,3.0,11.0,partly cloudy,888.19,11.0,Autumn,1.0,inland,Snowy
19.0,77.0,3.0,24.0,overcast,1006.27,1.0,,7.5,inland,Cloudy
14.0,84.0,15.5,90.0,partly cloudy,1011.37,1.0,Autumn,2.5,mountain,Rainy
30.0,62.0,5.5,16.0,clear,1028.33,11.0,Summer,7.5,mountain,Sunny
-8.0,93.0,,55.0,overcast,986.82,1.0,Winter,2.5,mountain,Snowy
4.0,70.0,5.0,50.0,partly cloudy,987.13,12.0,Spring,15.0,inland,Rainy
38.0,68.0,,10.0,clear,,5.0,,8.5,inland,
-5.0,107.0,31.0,82.0,overcast,,5.0,Winter,0.5,mountain,Snowy
-4.0,,11.5,22.0,cloudy,932.69,,Spring,14.0,coastal,Cloudy
43.0,,5.5,81.0,clear,1016.51,0.0,,6.5,mountain,Sunny
,67.0,11.5,25.0,overcast,1002.56,4.0,Autumn,7.0,coastal,Cloudy
42.0,65.0,6.5,4.0,partly cloudy,1020.63,6.0,Spring,,coastal,Sunny
24.0,73.0,9.0,73.0,partly cloudy,1003.54,9.0,Autumn,6.5,,Cloudy
26.0,88.0,13.5,103.0,overcast,1011.27,4.0,Summer,2.0,coastal,Rainy
32.0,65.0,,39.0,overcast,1017.88,1.0,Spring,5.0,mountain,Cloudy
1.0,88.0,,60.0,overcast,985.22,0.0,Winter,2.5,mountain,Snowy
10.0,77.0,12.0,14.0,partly cloudy,1001.0,4.0,Autumn,6.5,,Cloudy
-8.0,80.0,7.5,96.0,partly cloudy,991.44,0.0,Winter,,inland,Snowy
25.0,81.0,32.5,,partly cloudy,1009.6,,Spring,7.5,inland,Cloudy
,73.0,7.5,70.0,partly cloudy,1011.67,13.0,Spring,0.5,inland,Sunny
42.0,43.0,2.0,6.0,,1023.39,5.0,Winter,6.5,inland,Sunny
44.0,56.0,3.0,7.0,clear,1023.47,9.0,,,mountain,Sunny
34.0,,8.5,76.0,,990.63,2.0,Summer,3.0,mountain,Rainy
24.0,84.0,9.0,71.0,overcast,998.08,3.0,Winter,1.5,mountain,Rainy
-7.0,96.0,2.5,,overcast,981.5,1.0,Winter,,inland,Snowy
,66.0,1.0,40.0,partly cloudy,1011.33,4.0,Autumn,6.5,inland,Cloudy
16.0,90.0,13.0,81.0,overcast,1000.72,2.0,Autumn,2.0,coastal,Rainy
29.0,97.0,16.0,65.0,partly cloudy,996.29,3.0,Summer,4.0,inland,Rainy
40.0,24.0,,7.0,partly cloudy,1013.38,10.0,Autumn,6.5,inland,Sunny
25.0,68.0,4.0,42.0,partly cloudy,1018.88,1.0,Autumn,9.0,coastal,Cloudy
1.0,99.0,2.0,84.0,overcast,991.07,0.0,Winter,4.5,mountain,Snowy
41.0,45.0,7.5,7.0,clear,1023.31,6.0,,7.5,inland,Sunny
24.0,73.0,19.5,62.0,overcast,1004.8,2.0,Spring,1.5,inland,Rainy
-6.0,62.0,5.5,,overcast,,0.0,Winter,1.5,inland,Snowy
21.0,20.0,9.0,,partly cloudy,1017.98,5.0,Spring,8.0,mountain,Sunny
25.0,95.0,18.5,,partly cloudy,,,Winter,2.0,coastal,Rainy
17.0,62.0,10.0,65.0,partly cloudy,1019.58,0.0,Winter,1.5,coastal,Rainy
33.0,83.0,12.5,76.0,overcast,998.92,2.0,Spring,4.0,,
1.0,95.0,0.0,60.0,overcast,,1.0,Winter,2.0,,Snowy
40.0,50.0,0.0,,clear,1010.07,11.0,Autumn,9.5,,Sunny
10.0,49.0,,54.0,overcast,856.17,3.0,Autumn,17.0,mountain,Sunny
10.0,85.0,12.5,53.0,,992.76,3.0,Winter,1.5,mountain,Rainy
27.0,84.0,12.5,55.0,overcast,1015.35,3.0,Winter,2.0,coastal,Rainy
29.0,61.0,8.0,14.0,clear,1018.34,8.0,Winter,,inland,Sunny
-8.0,75.0,13.5,81.0,overcast,999.39,1.0,Winter,4.0,inland,Snowy
-3.0,91.0,6.0,62.0,overcast,999.21,0.0,Winter,3.5,inland,Snowy
0.0,74.0,3.5,88.0,overcast,995.75,,Winter,2.0,mountain,Snowy
33.0,77.0,5.0,47.0,partly cloudy,1006.27,3.0,Autumn,,coastal,Cloudy
15.0,,,59.0,overcast,1012.68,3.0,Summer,1.5,coastal,Rainy
13.0,54.0,1.0,96.0,,955.55,8.0,Spring,3.0,inland,Rainy
-6.0,91.0,22.0,93.0,overcast,991.4,,Winter,2.0,,Snowy
,,0.0,12.0,overcast,1007.48,1.0,Autumn,8.5,coastal,Cloudy
30.0,75.0,7.5,65.0,overcast,992.54,,Autumn,1.5,inland,Rainy
33.0,20.0,12.0,81.0,,917.04,4.0,Autumn,13.0,mountain,Rainy
14.0,85.0,34.0,72.0,overcast,1017.66,7.0,Spring,2.5,coastal,Rainy
51.0,74.0,12.0,84.0,partly cloudy,,1.0,Winter,4.5,mountain,Sunny
,83.0,17.5,65.0,overcast,980.32,0.0,,3.5,inland,Snowy
26.0,62.0,15.5,90.0,partly cloudy,,2.0,Autumn,1.5,,Rainy
41.0,77.0,14.0,21.0,overcast,850.62,1.0,Winter,1.5,,Cloudy
2.0,89.0,16.5,76.0,overcast,991.63,0.0,Winter,1.0,inland,Snowy
4.0,84.0,,76.0,overcast,988.81,0.0,Winter,3.0,mountain,Snowy
34.0,102.0,27.0,93.0,,993.42,7.0,Spring,5.0,mountain,Rainy
17.0,77.0,3.0,41.0,partly cloudy,1006.91,1.0,Winter,8.5,coastal,Cloudy
33.0,75.0,20.5,102.0,clear,1027.57,0.0,Autumn,4.0,mountain,Sunny
10.0,68.0,11.5,21.0,partly cloudy,1005.05,2.0,Winter,5.5,mountain,Cloudy
34.0,62.0,13.5,28.0,partly cloudy,1007.36,2.0,Winter,6.5,inland,Cloudy
30.0,74.0,6.5,109.0,clear,1020.56,12.0,Autumn,11.0,,Sunny
28.0,,11.5,,overcast,944.45,1.0,,5.0,coastal,
11.0,91.0,34.5,82.0,overcast,1007.44,7.0,Winter,1.5,mountain,Rainy
44.0,68.0,10.0,3.0,clear,1017.96,5.0,,6.0,inland,Sunny
44.0,48.0,1.5,2.0,partly cloudy,1017.09,5.0,Autumn,,inland,Sunny
61.0,109.0,32.0,93.0,partly cloudy,990.26,7.0,Autumn,1.0,inland,Rainy
34.0,90.0,7.0,79.0,overcast,,1.0,Winter,,,Rainy
24.0,50.0,6.0,11.0,partly cloudy,1018.21,,Spring,,,
18.0,,7.5,16.0,overcast,1005.16,,Winter,8.0,inland,Cloudy
33.0,,15.5,94.0,overcast,1012.72,2.0,Autumn,4.0,inland,Rainy
19.0,70.0,,19.0,partly cloudy,1008.18,2.0,,6.5,inland,Cloudy
16.0,41.0,1.5,83.0,,867.66,11.0,Autumn,14.5,coastal,Snowy
38.0,50.0,2.5,0.0,partly cloudy,1011.42,8.0,Winter,8.5,inland,Sunny
19.0,63.0,4.0,43.0,partly cloudy,1012.4,4.0,Spring,5.5,mountain,Cloudy
31.0,23.0,1.5,14.0,clear,1017.36,6.0,Autumn,,mountain,Sunny
16.0,103.0,24.5,72.0,overcast,1011.9,,Spring,6.0,coastal,Cloudy
44.0,67.0,6.5,4.0,clear,1017.84,11.0,Summer,9.5,coastal,
11.0,78.0,9.5,78.0,overcast,1006.13,2.0,Summer,3.5,inland,Rainy
34.0,64.0,8.5,19.0,partly cloudy,1010.68,2.0,Summer,7.0,inland,Cloudy
29.0,59.0,8.5,8.0,,1012.14,9.0,Winter,,mountain,Sunny
-5.0,91.0,,,overcast,980.63,1.0,Winter,3.0,mountain,Snowy
18.0,98.0,17.5,95.0,partly cloudy,1016.79,1.0,Spring,,mountain,Rainy
1.0,61.0,13.5,56.0,overcast,994.3,0.0,Winter,1.0,mountain,Snowy
17.0,77.0,14.5,58.0,overcast,996.07,2.0,Summer,2.0,coastal,Rainy
31.0,77.0,9.0,40.0,partly cloudy,1000.97,2.0,Summer,6.5,inland,Cloudy
35.0,35.0,8.5,83.0,cloudy,1135.1,0.0,Autumn,6.5,mountain,Rainy
16.0,90.0,16.5,77.0,partly cloudy,991.95,1.0,Winter,4.5,inland,Rainy
26.0,106.0,15.5,,partly cloudy,1012.47,14.0,Winter,4.5,mountain,Cloudy
21.0,82.0,14.5,59.0,overcast,995.44,3.0,Winter,1.0,,Rainy
25.0,50.0,1.5,15.0,partly cloudy,1010.09,5.0,Spring,6.0,coastal,
25.0,55.0,9.0,46.0,partly cloudy,1001.9,4.0,Autumn,8.0,coastal,Cloudy
,,6.5,58.0,partly cloudy,922.89,12.0,Spring,8.5,inland,Sunny
38.0,66.0,5.5,,clear,1024.39,5.0,Summer,8.0,mountain,Sunny
17.0,67.0,10.5,77.0,overcast,991.22,0.0,Autumn,4.5,inland,Rainy
-11.0,89.0,16.5,94.0,overcast,986.05,,Winter,1.5,mountain,Snowy
20.0,78.0,18.5,62.0,partly cloudy,1015.25,2.0,Autumn,4.0,coastal,Rainy
22.0,26.0,,90.0,partly cloudy,907.31,1.0,Spring,16.5,inland,Cloudy
27.0,65.0,14.0,11.0,partly cloudy,920.85,2.0,Autumn,18.5,mountain,Rainy
34.0,87.0,14.0,56.0,overcast,990.55,3.0,Spring,2.5,mountain,Rainy
61.0,85.0,8.5,108.0,,1009.51,6.0,Spring,2.0,inland,Cloudy
31.0,,4.0,13.0,partly cloudy,1011.03,8.0,Summer,9.0,,
14.0,85.0,27.5,85.0,overcast,1005.2,2.0,Winter,5.0,coastal,Rainy
21.0,,13.0,22.0,overcast,1017.15,2.0,Winter,7.0,inland,Cloudy
43.0,47.0,1.5,81.0,partly cloudy,921.97,13.0,,18.0,inland,Cloudy
25.0,53.0,9.5,15.0,clear,1026.09,11.0,Autumn,7.5,mountain,Sunny
26.0,63.0,4.5,14.0,partly cloudy,1013.55,9.0,Autumn,7.0,coastal,Sunny
22.0,60.0,4.5,33.0,partly cloudy,1016.31,1.0,Winter,8.5,inland,Cloudy
31.0,66.0,7.0,38.0,partly cloudy,820.69,9.0,Winter,4.0,mountain,Rainy
21.0,72.0,,56.0,overcast,990.61,0.0,,4.5,coastal,Rainy
53.0,73.0,29.0,82.0,partly cloudy,1008.15,13.0,Winter,8.0,inland,Cloudy
41.0,43.0,10.0,14.0,partly cloudy,1024.52,,Spring,5.5,coastal,Sunny
18.0,69.0,6.5,71.0,overcast,997.95,2.0,Winter,2.5,coastal,Rainy
16.0,72.0,13.0,,overcast,1019.06,0.0,,2.5,inland,Rainy
40.0,62.0,5.0,11.0,clear,1020.6,8.0,Spring,,coastal,Sunny
-17.0,36.0,11.0,71.0,cloudy,1135.47,5.0,Autumn,17.0,coastal,Rainy
-8.0,88.0,5.0,97.0,partly cloudy,985.16,0.0,,3.0,mountain,Snowy
-1.0,97.0,5.5,95.0,overcast,989.5,1.0,Winter,2.5,inland,Snowy
16.0,77.0,0.5,14.0,partly cloudy,1002.56,3.0,Winter,6.5,mountain,Cloudy
25.0,99.0,,84.0,overcast,1005.78,12.0,Autumn,3.0,inland,Cloudy
14.0,72.0,,52.0,overcast,1012.03,3.0,Spring,2.5,,Rainy
20.0,55.0,10.0,10.0,clear,1025.13,10.0,,9.0,,Sunny
,81.0,5.5,96.0,overcast,985.69,1.0,Winter,2.0,mountain,Snowy
26.0,71.0,12.5,96.0,overcast,1085.68,4.0,Summer,18.0,inland,Cloudy
25.0,79.0,12.0,79.0,partly cloudy,1014.71,0.0,Summer,4.0,mountain,Rainy
28.0,76.0,9.0,13.0,partly cloudy,1010.43,,Summer,8.5,coastal,Cloudy
26.0,86.0,,74.0,partly cloudy,998.68,3.0,Spring,3.0,,Rainy
21.0,66.0,9.0,41.0,,1005.77,4.0,Winter,6.0,coastal,Cloudy
-8.0,82.0,,73.0,overcast,988.5,1.0,Winter,4.0,mountain,Snowy
27.0,69.0,4.0,6.0,,1011.41,8.0,Summer,7.0,coastal,Sunny
34.0,58.0,,10.0,partly cloudy,1018.79,8.0,Autumn,9.5,inland,
27.0,73.0,12.0,34.0,partly cloudy,1002.11,4.0,Winter,8.0,inland,Cloudy
18.0,53.0,3.5,35.0,partly cloudy,1013.46,2.0,Spring,5.0,coastal,Cloudy
15.0,90.0,20.0,95.0,overcast,995.68,3.0,Spring,1.5,inland,Rainy
27.0,27.0,1.0,12.0,,1010.11,7.0,Summer,8.0,inland,Sunny
23.0,,12.0,61.0,overcast,1001.71,0.0,Winter,2.5,inland,Rainy
12.0,54.0,4.5,19.0,partly cloudy,1005.27,,,8.5,coastal,Cloudy
4.0,85.0,2.5,72.0,,997.1,1.0,Winter,3.0,inland,
21.0,94.0,7.5,,overcast,1014.82,3.0,Autumn,1.5,inland,Rainy
3.0,75.0,,71.0,overcast,987.78,,,2.0,mountain,Snowy
20.0,36.0,,6.0,clear,1015.31,10.0,Spring,7.5,coastal,Sunny
36.0,49.0,8.5,83.0,partly cloudy,1149.19,1.0,Winter,16.0,inland,Sunny
-8.0,90.0,7.5,56.0,,999.04,0.0,Winter,4.5,inland,Snowy
67.0,,,95.0,clear,1013.26,12.0,Summer,,coastal,Sunny
13.0,90.0,14.5,93.0,overcast,1014.44,2.0,Autumn,4.5,inland,Rainy
10.0,50.0,4.5,36.0,partly cloudy,1008.35,4.0,Spring,,inland,Cloudy
90.0,83.0,15.0,98.0,clear,1028.13,2.0,Summer,10.0,inland,Sunny
27.0,52.0,1.5,16.0,clear,1020.04,11.0,Autumn,6.0,inland,Sunny
-3.0,78.0,15.5,77.0,overcast,993.14,0.0,Winter,4.0,inland,Snowy
19.0,82.0,10.0,53.0,overcast,,1.0,Spring,4.0,mountain,Rainy
,55.0,7.5,,overcast,1017.15,,Winter,7.5,coastal,Cloudy
26.0,42.0,6.5,9.0,clear,1028.15,8.0,Spring,7.5,inland,Sunny
32.0,51.0,8.0,11.0,clear,1010.91,11.0,Autumn,,coastal,Sunny
43.0,,4.0,101.0,overcast,1017.91,1.0,,7.5,coastal,Cloudy
-9.0,69.0,19.5,76.0,overcast,995.21,0.0,Winter,3.0,inland,Snowy
-10.0,73.0,0.5,74.0,overcast,992.52,0.0,Winter,4.0,mountain,Snowy
28.0,50.0,,3.0,partly cloudy,1028.84,11.0,Winter,9.5,,Sunny
-4.0,,,73.0,overcast,999.82,9.0,Winter,1.5,inland,Snowy
22.0,65.0,6.0,12.0,partly cloudy,1016.64,2.0,Winter,6.0,inland,Cloudy
25.0,67.0,7.0,49.0,partly cloudy,,1.0,,6.5,,
28.0,81.0,8.0,67.0,overcast,1009.52,3.0,Autumn,3.5,mountain,Rainy
17.0,77.0,8.5,15.0,partly cloudy,1016.21,4.0,Winter,8.5,inland,Cloudy
23.0,77.0,13.0,,clear,1027.16,12.0,Winter,9.0,coastal,Sunny
29.0,89.0,12.0,61.0,overcast,1000.36,1.0,Winter,4.5,inland,Rainy
30.0,31.0,8.0,49.0,partly cloudy,918.45,3.0,Autumn,12.0,coastal,
27.0,55.0,,7.0,clear,1022.26,6.0,Summer,7.5,mountain,Sunny
17.0,74.0,0.5,38.0,overcast,1012.1,4.0,Spring,7.0,coastal,Cloudy
36.0,68.0,3.5,11.0,partly cloudy,1023.75,5.0,Autumn,,coastal,Sunny
33.0,75.0,4.0,48.0,overcast,1012.57,1.0,Winter,8.0,inland,Cloudy
4.0,65.0,4.0,51.0,partly cloudy,993.16,1.0,Winter,1.5,inland,Snowy
25.0,75.0,2.5,72.0,overcast,1048.27,,Winter,19.0,inland,Rainy
30.0,76.0,14.5,25.0,partly cloudy,1015.22,2.0,,8.5,mountain,Cloudy
,78.0,11.0,39.0,overcast,1005.32,4.0,Summer,,coastal,Cloudy
11.0,78.0,6.5,96.0,overcast,1003.38,2.0,Winter,1.5,mountain,Rainy
17.0,76.0,2.0,40.0,partly cloudy,,2.0,Spring,6.0,coastal,Cloudy
32.0,96.0,8.0,62.0,partly cloudy,1018.06,3.0,Spring,2.5,coastal,Rainy
-2.0,99.0,31.5,89.0,overcast,991.12,4.0,Winter,0.5,mountain,Snowy
20.0,73.0,14.0,18.0,partly cloudy,1003.02,2.0,Autumn,6.0,mountain,Cloudy
21.0,60.0,12.0,38.0,partly cloudy,1002.29,1.0,Winter,6.5,inland,Cloudy
17.0,64.0,15.5,,overcast,,0.0,Autumn,2.5,inland,Rainy
26.0,24.0,,4.0,clear,1019.73,10.0,Winter,9.5,mountain,
45.0,73.0,13.5,78.0,partly cloudy,1114.71,3.0,Spring,1.0,coastal,Rainy
40.0,93.0,19.5,105.0,clear,1013.88,12.0,Summer,3.5,inland,Sunny
2.0,,30.5,101.0,,995.85,0.0,Winter,0.5,inland,Snowy
19.0,84.0,7.0,,overcast,1018.65,0.0,Summer,1.0,inland,
13.0,95.0,11.0,70.0,,,12.0,Winter,5.0,inland,
32.0,27.0,8.0,8.0,partly cloudy,1013.28,,Winter,7.5,coastal,Sunny
22.0,26.0,2.0,14.0,partly cloudy,1010.77,10.0,,,coastal,Sunny
21.0,,3.5,99.0,overcast,1016.89,,Autumn,,coastal,Cloudy
37.0,84.0,8.5,88.0,partly cloudy,1010.08,2.0,Summer,9.5,coastal,
26.0,59.0,3.5,19.0,clear,1025.71,9.0,Autumn,8.0,coastal,Sunny
25.0,74.0,,42.0,overcast,1005.83,4.0,Spring,7.5,inland,Cloudy
-6.0,,9.5,91.0,overcast,986.03,14.0,Winter,,inland,Snowy
1.0,62.0,18.5,82.0,overcast,991.37,0.0,Winter,4.5,inland,Snowy
34.0,64.0,1.0,19.0,overcast,,1.0,Summer,5.0,,Cloudy
10.0,44.0,2.0,70.0,partly cloudy,1019.65,4.0,,13.5,mountain,Cloudy
13.0,,19.5,87.0,partly cloudy,1017.46,12.0,Summer,5.5,mountain,Rainy
32.0,57.0,9.0,6.0,clear,1021.55,5.0,Winter,5.5,coastal,Sunny
32.0,52.0,4.5,40.0,partly cloudy,1007.6,4.0,,8.5,coastal,Cloudy
-2.0,97.0,17.5,60.0,overcast,982.42,0.0,Winter,3.0,,Snowy
1.0,83.0,17.0,87.0,partly cloudy,985.57,1.0,Winter,3.0,mountain,Snowy
34.0,70.0,5.0,92.0,partly cloudy,1024.79,9.0,Autumn,9.0,mountain,Sunny
,96.0,19.5,84.0,clear,1023.2,9.0,Summer,12.0,inland,Sunny
-9.0,95.0,17.5,55.0,overcast,987.04,0.0,,4.5,mountain,Snowy
-7.0,75.0,17.5,72.0,overcast,990.96,8.0,,4.0,inland,Snowy
,98.0,11.0,64.0,partly cloudy,,0.0,Summer,,coastal,
30.0,64.0,13.0,26.0,overcast,1017.92,1.0,Spring,8.0,mountain,Cloudy
-9.0,96.0,18.0,71.0,overcast,988.1,1.0,Winter,5.0,mountain,Snowy
72.0,88.0,12.0,83.0,clear,1015.17,13.0,Winter,5.5,coastal,Sunny
24.0,73.0,7.5,82.0,overcast,,3.0,Autumn,4.0,inland,Rainy
